,Genetics_Records
2155,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6060&GenusName=Salarias&SpeciesName=luctuosus
2156,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=56329&GenusName=Salminus&SpeciesName=brasiliensis
2157,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51188&GenusName=Salminus&SpeciesName=hilarii
2158,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46490&GenusName=Salmo&SpeciesName=carpio
2159,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=66449&GenusName=Salmo&SpeciesName=caspius
2160,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26969&GenusName=Salmo&SpeciesName=fibreni
2161,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4792&GenusName=Salmo&SpeciesName=ischchan
2162,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48205&GenusName=Salmo&SpeciesName=labrax
2163,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6423&GenusName=Salmo&SpeciesName=letnica
2164,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4879&GenusName=Salmo&SpeciesName=macrostigma
2165,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46498&GenusName=Salmo&SpeciesName=marmoratus
2166,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6210&GenusName=Salmo&SpeciesName=obtusirostris
2167,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=236&GenusName=Salmo&SpeciesName=salar
2168,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=238&GenusName=Salmo&SpeciesName=trutta
2169,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15775&GenusName=Salmostoma&SpeciesName=bacaila
2170,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=247&GenusName=Salvelinus&SpeciesName=alpinus
2171,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2690&GenusName=Salvelinus&SpeciesName=confluentus
2172,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54196&GenusName=Salvelinus&SpeciesName=elgyticus
2173,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=246&GenusName=Salvelinus&SpeciesName=fontinalis
2174,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6411&GenusName=Salvelinus&SpeciesName=leucomaenis
2175,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2691&GenusName=Salvelinus&SpeciesName=malma
2176,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=248&GenusName=Salvelinus&SpeciesName=namaycush
2177,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=360&GenusName=Sander&SpeciesName=lucioperca
2178,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3516&GenusName=Sander&SpeciesName=vitreus
2179,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9405&GenusName=Sander&SpeciesName=volgensis
2180,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22899&GenusName=Sarcocheilichthys&SpeciesName=biwaensis
2181,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47348&GenusName=Sarcocheilichthys&SpeciesName=czerskii
2182,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12225&GenusName=Sarcocheilichthys&SpeciesName=nigripinnis
2183,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47349&GenusName=Sarcocheilichthys&SpeciesName=sinensis
2184,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23623&GenusName=Sarcocheilichthys&SpeciesName=variegatus+variegatus
2185,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=114&GenusName=Sarda&SpeciesName=orientalis
2186,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=115&GenusName=Sarda&SpeciesName=sarda
2187,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1350&GenusName=Sardina&SpeciesName=pilchardus
2188,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1043&GenusName=Sardinella&SpeciesName=aurita
2189,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1505&GenusName=Sardinella&SpeciesName=brasiliensis
2190,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1513&GenusName=Sardinella&SpeciesName=melanura
2191,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1519&GenusName=Sardinella&SpeciesName=zunasi
2192,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1477&GenusName=Sardinops&SpeciesName=sagax
2193,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6625&GenusName=Sargocentron&SpeciesName=rubrum
2194,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26090&GenusName=Sarmarutilus&SpeciesName=rubilio
2195,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1389&GenusName=Sarotherodon&SpeciesName=galilaeus
2196,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1412&GenusName=Sarotherodon&SpeciesName=melanotheron
2197,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=204&GenusName=Sarpa&SpeciesName=salpa
2198,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11168&GenusName=Satanoperca&SpeciesName=jurupari
2199,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4764&GenusName=Saurida&SpeciesName=elongata
2200,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1055&GenusName=Saurida&SpeciesName=undosquamis
2201,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47352&GenusName=Saurogobio&SpeciesName=dabryi
2202,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2595&GenusName=Scaphirhynchus&SpeciesName=albus
2203,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2596&GenusName=Scaphirhynchus&SpeciesName=platorynchus
2204,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=56264&GenusName=Scaphirhynchus&SpeciesName=suttkusi
2205,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2951&GenusName=Scardinius&SpeciesName=erythrophthalmus
2206,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55509&GenusName=Scartelaos&SpeciesName=cantoris
2207,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3770&GenusName=Scartella&SpeciesName=cristata
2208,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1157&GenusName=Scarus&SpeciesName=vetula
2209,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4698&GenusName=Scatophagus&SpeciesName=argus
2210,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9385&GenusName=Schilbe&SpeciesName=grenfelli
2211,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9374&GenusName=Schilbe&SpeciesName=marmoratus
2212,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2447&GenusName=Schilbe&SpeciesName=mystus
2213,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24615&GenusName=Schistura&SpeciesName=savona
2214,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53266&GenusName=Schizodon&SpeciesName=borellii
2215,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23448&GenusName=Schizodon&SpeciesName=fasciatus
2216,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52646&GenusName=Schizodon&SpeciesName=intermedius
2217,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53725&GenusName=Schizodon&SpeciesName=knerii
2218,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53264&GenusName=Schizodon&SpeciesName=nasutus
2219,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24454&GenusName=Schizopyge&SpeciesName=niger
2220,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55954&GenusName=Schizothorax&SpeciesName=davidi
2221,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54516&GenusName=Schizothorax&SpeciesName=grahami
2222,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14460&GenusName=Schizothorax&SpeciesName=lissolabiatus
2223,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54493&GenusName=Schizothorax&SpeciesName=oconnori
2224,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55358&GenusName=Schizothorax&SpeciesName=prenanti
2225,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13244&GenusName=Schizothorax&SpeciesName=progastus
2226,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55994&GenusName=Schizothorax&SpeciesName=yunnanensis
2227,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53490&GenusName=Schultzites&SpeciesName=axelrodi
2228,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=952&GenusName=Sciades&SpeciesName=parkeri
2229,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1707&GenusName=Sciaena&SpeciesName=umbra
2230,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1191&GenusName=Sciaenops&SpeciesName=ocellatus
2231,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12161&GenusName=Scleromystax&SpeciesName=barbatus
2232,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12181&GenusName=Scleromystax&SpeciesName=macropterus
2233,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6357&GenusName=Scleropages&SpeciesName=formosus
2234,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7288&GenusName=Scolecenchelys&SpeciesName=gymnota
2235,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=116&GenusName=Scomber&SpeciesName=australasicus
2236,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=117&GenusName=Scomber&SpeciesName=japonicus
2237,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=118&GenusName=Scomber&SpeciesName=scombrus
2238,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=120&GenusName=Scomberomorus&SpeciesName=cavalla
2239,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=134&GenusName=Scomberomorus&SpeciesName=regalis
2240,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5119&GenusName=Scopelengys&SpeciesName=tristis
2241,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16860&GenusName=Scopeloberyx&SpeciesName=robustus
2242,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25275&GenusName=Scopelogadus&SpeciesName=bispinosus
2243,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=57861&GenusName=Scophthalmus&SpeciesName=maeoticus
2244,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1348&GenusName=Scophthalmus&SpeciesName=maximus
2245,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=529&GenusName=Scophthalmus&SpeciesName=rhombus
2246,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3938&GenusName=Scorpaena&SpeciesName=brasiliensis
2247,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3945&GenusName=Scorpaena&SpeciesName=isthmensis
2248,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12553&GenusName=Scorpaena&SpeciesName=izensis
2249,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12554&GenusName=Scorpaena&SpeciesName=neglecta
2250,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1760&GenusName=Scorpaena&SpeciesName=notata
2251,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1758&GenusName=Scorpaena&SpeciesName=porcus
2252,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1759&GenusName=Scorpaena&SpeciesName=scrofa
2253,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=59562&GenusName=Scorpaenodes&SpeciesName=evides
2254,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51644&GenusName=Scriptaphyosemion&SpeciesName=bertholdi
2255,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9715&GenusName=Scriptaphyosemion&SpeciesName=brueningi
2256,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26432&GenusName=Scriptaphyosemion&SpeciesName=cauveti
2257,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9740&GenusName=Scriptaphyosemion&SpeciesName=geryi
2258,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9741&GenusName=Scriptaphyosemion&SpeciesName=guignardi
2259,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9752&GenusName=Scriptaphyosemion&SpeciesName=liberiense
2260,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9787&GenusName=Scriptaphyosemion&SpeciesName=roloffi
2261,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=845&GenusName=Scyliorhinus&SpeciesName=canicula
2262,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=854&GenusName=Scyliorhinus&SpeciesName=stellaris
2263,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=855&GenusName=Scyliorhinus&SpeciesName=torazame
2264,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3963&GenusName=Sebastes&SpeciesName=dallii
2265,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=503&GenusName=Sebastes&SpeciesName=flavidus
2266,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=58097&GenusName=Sebastes&SpeciesName=hubbsi
2267,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4586&GenusName=Sebastes&SpeciesName=inermis
2268,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13061&GenusName=Sebastes&SpeciesName=iracundus
2269,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23855&GenusName=Sebastes&SpeciesName=joyneri
2270,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23866&GenusName=Sebastes&SpeciesName=longispinis
2271,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13055&GenusName=Sebastes&SpeciesName=matsubarai
2272,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24991&GenusName=Sebastes&SpeciesName=oblongus
2273,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4587&GenusName=Sebastes&SpeciesName=pachycephalus
2274,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3987&GenusName=Sebastes&SpeciesName=paucispinis
2275,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6534&GenusName=Sebastes&SpeciesName=schlegelii
2276,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23854&GenusName=Sebastes&SpeciesName=taczanowskii
2277,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13052&GenusName=Sebastes&SpeciesName=thompsoni
2278,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23861&GenusName=Sebastes&SpeciesName=trivittatus
2279,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23857&GenusName=Sebastes&SpeciesName=vulpes
2280,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23868&GenusName=Sebastiscus&SpeciesName=albofasciatus
2281,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4597&GenusName=Sebastiscus&SpeciesName=marmoratus
2282,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11704&GenusName=Sebastolobus&SpeciesName=macrochir
2283,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=378&GenusName=Selene&SpeciesName=setapinnis
2284,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12257&GenusName=Selenotoca&SpeciesName=multifasciata
2285,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25658&GenusName=Semaprochilodus&SpeciesName=insignis
2286,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51237&GenusName=Semaprochilodus&SpeciesName=kneri
2287,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53149&GenusName=Semaprochilodus&SpeciesName=laticeps
2288,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11898&GenusName=Semaprochilodus&SpeciesName=taeniurus
2289,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2952&GenusName=Semotilus&SpeciesName=atromaculatus
2290,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2953&GenusName=Semotilus&SpeciesName=corporalis
2291,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1005&GenusName=Seriola&SpeciesName=dumerili
2292,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=381&GenusName=Seriola&SpeciesName=quinqueradiata
2293,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1962&GenusName=Seriolina&SpeciesName=nigrofasciata
2294,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2383&GenusName=Serranochromis&SpeciesName=robustus
2295,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1353&GenusName=Serranus&SpeciesName=cabrilla
2296,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12339&GenusName=Serranus&SpeciesName=flaviventris
2297,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1761&GenusName=Serranus&SpeciesName=scriba
2298,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11963&GenusName=Serrasalmus&SpeciesName=brandtii
2299,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11964&GenusName=Serrasalmus&SpeciesName=elongatus
2300,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53491&GenusName=Serrasalmus&SpeciesName=hollandi
2301,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4759&GenusName=Serrasalmus&SpeciesName=humeralis
2302,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55016&GenusName=Serrasalmus&SpeciesName=marginatus
2303,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11970&GenusName=Serrasalmus&SpeciesName=rhombeus
2304,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11973&GenusName=Serrasalmus&SpeciesName=spilopleura
2305,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23724&GenusName=Sicyopterus&SpeciesName=japonicus
2306,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9994&GenusName=Sicyopterus&SpeciesName=lagocephalus
2307,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4616&GenusName=Siganus&SpeciesName=fuscescens
2308,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4618&GenusName=Siganus&SpeciesName=javus
2309,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11659&GenusName=Sigmops&SpeciesName=bathyphilus
2310,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7383&GenusName=Sigmops&SpeciesName=elongatus
2311,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4544&GenusName=Sillago&SpeciesName=sihama
2312,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25303&GenusName=Silurus&SpeciesName=aristotelis
2313,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6566&GenusName=Silurus&SpeciesName=asotus
2314,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8686&GenusName=Silurus&SpeciesName=biwaensis
2315,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=289&GenusName=Silurus&SpeciesName=glanis
2316,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22951&GenusName=Silurus&SpeciesName=lithophilus
2317,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25308&GenusName=Silurus&SpeciesName=meridionalis
2318,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25309&GenusName=Silurus&SpeciesName=microdorsalis
2319,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=28054&GenusName=Siniperca&SpeciesName=chuatsi
2320,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55170&GenusName=Siniperca&SpeciesName=knerii
2321,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52749&GenusName=Siniperca&SpeciesName=obscura
2322,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55428&GenusName=Siniperca&SpeciesName=roulei
2323,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55171&GenusName=Siniperca&SpeciesName=scherzeri
2324,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=55172&GenusName=Siniperca&SpeciesName=undulata
2325,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=56266&GenusName=Sinocyclocheilus&SpeciesName=grahami
2326,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=17242&GenusName=Sinogastromyzon&SpeciesName=puliensis
2327,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2757&GenusName=Siphateles&SpeciesName=bicolor
2328,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11950&GenusName=Skiffia&SpeciesName=bilineata
2329,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6242&GenusName=Skiffia&SpeciesName=francesae
2330,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46444&GenusName=Skiffia&SpeciesName=lermae
2331,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11951&GenusName=Skiffia&SpeciesName=multipunctata
2332,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=525&GenusName=Solea&SpeciesName=solea
2333,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12144&GenusName=Sorubim&SpeciesName=lima
2334,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1161&GenusName=Sparisoma&SpeciesName=viride
2335,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1164&GenusName=Sparus&SpeciesName=aurata
2336,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5496&GenusName=Sperata&SpeciesName=aor
2337,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10111&GenusName=Sperata&SpeciesName=seenghala
2338,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4926&GenusName=Sphaeramia&SpeciesName=orbicularis
2339,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11235&GenusName=Sphaerichthys&SpeciesName=osphromenoides
2340,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5423&GenusName=Sphoeroides&SpeciesName=greeleyi
2341,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1181&GenusName=Sphoeroides&SpeciesName=maculatus
2342,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1240&GenusName=Sphoeroides&SpeciesName=nephelus
2343,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1241&GenusName=Sphoeroides&SpeciesName=spengleri
2344,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3678&GenusName=Sphyraena&SpeciesName=argentea
2345,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3679&GenusName=Sphyraena&SpeciesName=borealis
2346,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=912&GenusName=Sphyrna&SpeciesName=lewini
2347,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=915&GenusName=Sphyrna&SpeciesName=tiburo
2348,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4887&GenusName=Spicara&SpeciesName=maena
2349,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=17293&GenusName=Spinibarbus&SpeciesName=caldwelli
2350,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14441&GenusName=Spinibarbus&SpeciesName=denticulatus
2351,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2697&GenusName=Spirinchus&SpeciesName=starksi
2352,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47354&GenusName=Squalidus&SpeciesName=chankaensis
2353,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22920&GenusName=Squalidus&SpeciesName=gracilis
2354,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22921&GenusName=Squalidus&SpeciesName=japonicus
2355,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10387&GenusName=Squaliobarbus&SpeciesName=curriculus
2356,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8415&GenusName=Squalius&SpeciesName=alburnoides
2357,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4482&GenusName=Squalius&SpeciesName=cephalus
2358,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26270&GenusName=Squalius&SpeciesName=keadicus
2359,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26624&GenusName=Squalius&SpeciesName=svallize
2360,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=139&GenusName=Squalus&SpeciesName=acanthias
2361,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=729&GenusName=Squatina&SpeciesName=californica
2362,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=736&GenusName=Squatina&SpeciesName=squatina
2363,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4352&GenusName=Stegastes&SpeciesName=nigricans
2364,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4351&GenusName=Stegastes&SpeciesName=punctatus
2365,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51881&GenusName=Steindachnerina&SpeciesName=conspersa
2366,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53116&GenusName=Steindachnerina&SpeciesName=elegans
2367,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52540&GenusName=Steindachnerina&SpeciesName=insculpta
2368,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2737&GenusName=Stenobrachius&SpeciesName=leucopsarus
2369,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2692&GenusName=Stenodus&SpeciesName=leucichthys
2370,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=452&GenusName=Stenotomus&SpeciesName=chrysops
2371,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=531&GenusName=Stephanolepis&SpeciesName=cirrhifer
2372,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4281&GenusName=Stephanolepis&SpeciesName=hispidus
2373,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7389&GenusName=Sternoptyx&SpeciesName=diaphana
2374,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12224&GenusName=Sternopygus&SpeciesName=macrurus
2375,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5640&GenusName=Stethojulis&SpeciesName=bandanensis
2376,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6633&GenusName=Stethojulis&SpeciesName=interrupta
2377,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5641&GenusName=Stethojulis&SpeciesName=strigiventer
2378,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25119&GenusName=Stigmatogobius&SpeciesName=sadanundio
2379,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3162&GenusName=Strongylura&SpeciesName=exilis
2380,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1315&GenusName=Strongylura&SpeciesName=leiura
2381,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=974&GenusName=Strongylura&SpeciesName=marina
2382,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1316&GenusName=Strongylura&SpeciesName=strongylura
2383,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5842&GenusName=Sufflamen&SpeciesName=chrysopterum
2384,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1312&GenusName=Sufflamen&SpeciesName=fraenatum
2385,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5351&GenusName=Symbolophorus&SpeciesName=californiensis
2386,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1791&GenusName=Symphodus&SpeciesName=cinereus
2387,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=59&GenusName=Symphodus&SpeciesName=melops
2388,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1792&GenusName=Symphodus&SpeciesName=ocellatus
